LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000,hours,grid_lat,grid_lon,gust_proxy
E07000073,2023-01-21,5.2,6.9215116972933895e-06,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.0,3.407393854871031
E07000074,2023-01-21,7.9,3.45015478156993e-05,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.75,3.799543166269689
E07000075,2023-01-21,8.6,8.67795801659217e-06,1,1.0,-1.0,11.39143556738252,1.0,0.073,2023,1,1,0,0,0,0,0,0,0,24,51.5,0.75,3.78233722949216
E07000076,2023-01-21,9.2,0.0004538021224567,1,1.0,-1.0,11.946790127600089,0.0,0.173,2023,1,1,0,0,0,0,0,0,0,24,51.75,1.0,3.9064836374547545
E07000077,2023-01-21,4.6,7.120543568635666e-05,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2023,1,0,0,0,0,0,0,0,0,24,52.0,0.25,3.36330098830783
E07000095,2023-01-21,5.2,3.008878347863897e-06,1,1.0,-1.0,11.504308444863112,1.0,0.108,2023,1,1,0,0,0,0,0,0,0,24,51.75,0.0,3.395161307805787
E07000096,2023-01-21,5.0,5.216356274717203e-07,0,-1.0,-1.0,11.95254076050831,1.0,0.085,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.5,3.300217115461896
E07000098,2023-01-21,5.1,5.474659263640478e-07,1,2270.0,-1.0,11.591080237769564,1.0,0.089,2023,1,1,0,1,0,1,0,1,0,24,51.75,-0.25,3.361523113889071
E07000099,2023-01-21,4.3,1.5597927308772894e-05,1,5.0,-1.0,11.818584970652662,1.0,0.079,2023,1,1,0,0,0,0,0,0,0,24,52.0,-0.25,3.2299395872902563
E07000102,2023-01-21,5.0,2.413385479463543e-07,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.5,3.3483540526739413
E07000103,2023-01-21,5.0,3.256289522978381e-07,1,1.0,-1.0,11.56419825914765,1.0,0.092,2023,1,1,0,0,0,0,0,0,0,24,51.75,-0.5,3.3507809836846505
E07000105,2023-01-21,7.5,7.352184326177826e-08,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2023,1,0,0,0,0,0,0,0,0,24,51.25,0.75,4.353376969711204
E07000106,2023-01-21,9.1,1.4369641974694534e-06,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2023,1,0,0,0,0,0,0,0,0,24,51.25,1.0,4.658094760360777
E07000107,2023-01-21,6.7,4.174035585533944e-07,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.25,3.6048747481167736
E07000108,2023-01-21,11.1,7.875135527464063e-07,1,2.0,-1.0,11.673725417873936,1.0,0.134,2023,1,1,0,0,0,0,0,0,0,24,51.25,1.25,5.45904376770887
E07000109,2023-01-21,7.1,5.511397542571771e-07,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.5,3.672410151165536
E07000110,2023-01-21,7.3,1.365263691417112e-07,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2023,1,0,0,0,0,0,0,0,0,24,51.25,0.5,3.900416449941046
E07000111,2023-01-21,6.6,7.637649404809605e-08,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2023,1,0,0,0,0,0,0,0,0,24,51.25,0.25,3.61290647026449
E07000112,2023-01-21,10.4,1.060176310297583e-07,0,-1.0,-1.0,11.611611757468928,1.0,0.145,2023,1,0,0,0,0,0,0,0,0,24,51.0,1.0,5.114787761905595
E07000113,2023-01-21,7.5,1.2139442439135244e-06,0,-1.0,-1.0,11.948001153914678,0.0,0.149,2023,1,0,0,0,0,0,0,0,0,24,51.25,0.75,4.087441775812348
E07000114,2023-01-21,11.1,6.061974785020782e-06,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2023,1,0,0,0,0,0,0,0,0,24,51.25,1.25,5.178396809295379
E07000115,2023-01-21,6.6,1.0864517357859093e-07,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2023,1,0,0,0,0,0,0,0,0,24,51.25,0.25,3.719519047083386
E07000116,2023-01-21,8.5,2.2002420567152627e-08,0,-1.0,-1.0,11.658323667659586,1.0,0.073,2023,1,0,0,0,0,0,0,0,0,24,51.0,0.5,3.803947997675304
E07000143,2023-01-21,5.1,0.0223597272985245,0,-1.0,-1.0,11.864708462828531,0.0,0.1,2023,1,0,0,0,0,0,0,0,0,24,52.5,0.75,2.3885548613871697
E07000144,2023-01-21,5.4,0.0518981275297889,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2023,1,0,0,0,0,0,0,0,0,24,52.75,1.25,2.375777394363566
E07000145,2023-01-21,7.3,0.0583809923022304,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2023,1,0,0,0,0,0,0,0,0,24,52.75,1.75,2.6365907312941763
E07000146,2023-01-21,5.0,0.0137391066320018,1,1.0,-1.0,11.950664133628688,0.0,0.12,2023,1,1,0,0,0,0,0,0,0,24,52.75,0.5,2.059717795171944
E07000147,2023-01-21,5.4,0.0681281222234687,2,42.0,-1.0,11.544801967617486,0.0,0.106,2023,1,1,0,1,0,0,0,0,0,24,52.75,1.25,2.18220171568894
E07000148,2023-01-21,5.4,0.0436044092972326,0,-1.0,-1.0,11.89412520254047,1.0,0.163,2023,1,0,0,0,0,0,0,0,0,24,52.75,1.25,2.498617141538897
E07000149,2023-01-21,5.3,0.0265662641377766,1,1.0,-1.0,11.867160434591204,0.0,0.078,2023,1,1,0,0,0,0,0,0,0,24,52.5,1.25,2.7057957202879472
E07000179,2023-01-21,5.9,6.500891942160912e-08,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2023,1,0,0,0,0,0,0,0,0,24,51.75,-1.0,3.278568028092975
E07000200,2023-01-21,6.9,0.0011898753755554,0,-1.0,-1.0,11.437382617721584,0.0,0.08,2023,1,0,0,0,0,0,0,0,0,24,52.0,1.0,3.482057077135672
E07000202,2023-01-21,8.2,0.0022966412744212,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2023,1,0,0,0,0,0,0,0,0,24,52.0,1.25,3.6027058014434723
E07000203,2023-01-21,5.9,0.0060488164556609,1,2.0,-1.0,11.546340898509632,0.0,0.071,2023,1,1,0,0,0,0,0,0,0,24,52.25,1.0,3.219142472460481
E07000207,2023-01-21,5.8,1.6616584435536363e-08,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.5,3.4508754740925047
E07000208,2023-01-21,6.0,2.0667999284982157e-08,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.25,3.480659312432859
E07000209,2023-01-21,5.8,2.308118112680614e-09,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.5,3.4659766937932384
E07000210,2023-01-21,6.0,4.470093745929559e-09,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.25,3.5033564060743707
E07000211,2023-01-21,6.0,7.677128421751031e-09,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.25,3.529658439212697
E07000212,2023-01-21,5.6,9.480091257321913e-09,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.5,3.439113308032585
E07000213,2023-01-21,5.6,1.3570769847337272e-08,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.5,3.428992168114771
E07000215,2023-01-21,6.4,1.5061366645861222e-08,3,61.0,-1.0,11.408109245600745,1.0,0.063,2023,1,1,0,1,0,0,0,0,0,24,51.25,0.0,3.5502249682659897
E07000216,2023-01-21,6.0,8.350448705682397e-10,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.75,3.493698019467744
E07000217,2023-01-21,5.8,4.379580188454772e-09,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.5,3.439423251030713
E07000223,2023-01-21,11.1,5.5521400872482057e-11,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2023,1,0,0,0,0,0,0,0,0,24,50.75,-0.25,3.5918814304955613
E07000224,2023-01-21,10.6,1.4201142699740793e-11,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2023,1,0,0,0,0,0,0,0,0,24,50.75,-0.5,3.544481409262404
E07000226,2023-01-21,6.0,2.1762799949303158e-09,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.25,3.5595339913275685
E07000227,2023-01-21,7.7,2.0582928109810082e-10,1,1.0,-1.0,11.901583454762012,0.0,0.056,2023,1,1,0,0,0,0,0,0,0,24,51.0,-0.25,3.550616694970435
E07000228,2023-01-21,7.7,9.456584116146456e-10,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2023,1,0,0,0,0,0,0,0,0,24,51.0,-0.25,3.597102730436624
E07000229,2023-01-21,10.6,2.756479123200625e-11,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2023,1,0,0,0,0,0,0,0,0,24,50.75,-0.5,3.5680137329227883
E07000240,2023-01-21,5.1,1.2708628534229704e-06,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.25,3.31841134280222
E07000241,2023-01-21,5.1,2.2045589337235678e-06,0,-1.0,-1.0,11.693136462767283,1.0,0.086,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.25,3.3423849631563005
E07000242,2023-01-21,5.2,1.1624589790117545e-05,3,10.0,-1.0,11.922794196215245,1.0,0.06,2023,1,1,0,1,0,0,0,0,0,24,51.75,0.0,3.3491528336168184
E07000243,2023-01-21,4.3,8.334213669200436e-06,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2023,1,0,0,0,0,0,0,0,0,24,52.0,-0.25,3.2687407914459525
E09000001,2023-01-21,5.7,2.606838967252321e-07,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.0,3.460082860590304
E09000002,2023-01-21,6.7,7.952334676563803e-07,1,22.0,-1.0,12.295520219247926,1.0,0.194,2023,1,1,0,1,0,0,0,0,0,24,51.5,0.25,3.51297579980578
E09000003,2023-01-21,5.7,4.265850196303539e-07,0,-1.0,-1.0,12.87121893467506,1.0,0.111,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.25,3.398848259415772
E09000004,2023-01-21,6.7,3.6591382343145605e-07,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.25,3.555439149476974
E09000005,2023-01-21,5.7,1.8184105900953785e-07,1,123.0,-1.0,12.762113479497112,1.0,0.155,2023,1,1,0,1,0,1,0,0,0,24,51.5,-0.25,3.4074741313290167
E09000006,2023-01-21,6.4,9.923276881403149e-08,1,35.0,-1.0,12.706541825990495,1.0,0.091,2023,1,1,0,1,0,0,0,0,0,24,51.25,0.0,3.5425873088320734
E09000007,2023-01-21,5.7,2.477078808617588e-07,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.25,3.4395762689439686
E09000008,2023-01-21,6.4,4.8023642265734557e-08,1,1.0,-1.0,12.87567224520067,1.0,0.136,2023,1,1,0,0,0,0,0,0,0,24,51.25,0.0,3.509452103462498
E09000010,2023-01-21,5.2,9.124036189482428e-07,0,-1.0,-1.0,12.70081156938222,1.0,0.171,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.0,3.417497031148135
E09000011,2023-01-21,5.7,2.954917380059528e-07,0,-1.0,-1.0,12.576038374391665,1.0,0.159,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.0,3.515729825182261
E09000012,2023-01-21,5.7,3.839091059738257e-07,1,66.0,-1.0,12.47538960696398,1.0,0.196,2023,1,1,0,1,0,0,0,0,0,24,51.5,0.0,3.454872288276482
E09000013,2023-01-21,5.7,1.1944981149725977e-07,1,1.0,-1.0,12.11893398771341,1.0,0.142,2023,1,1,0,0,0,0,0,0,0,24,51.5,-0.25,3.440689851392837
E09000014,2023-01-21,5.7,5.370099557858061e-07,2,1.0,-1.0,12.481284790609685,1.0,0.17,2023,1,1,0,0,0,0,0,0,0,24,51.5,0.0,3.431672286789884
E09000015,2023-01-21,5.7,1.965166264617975e-07,0,-1.0,-1.0,12.472884696222938,1.0,0.109,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.25,3.380841152224331
E09000016,2023-01-21,6.7,1.5509478035945031e-06,0,-1.0,-1.0,12.476427973157676,1.0,0.108,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.25,3.5317483855263085
E09000017,2023-01-21,5.6,1.3465621181425654e-07,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.5,3.382141688758818
E09000019,2023-01-21,5.7,3.3867744978631177e-07,0,-1.0,-1.0,12.28788302072774,1.0,0.179,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.0,3.444394770897466
E09000020,2023-01-21,5.7,1.32983289496144e-07,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.25,3.444058156832667
E09000021,2023-01-21,5.7,3.382614732867204e-08,1,1.0,-1.0,12.031671638203957,1.0,0.078,2023,1,1,0,0,0,0,0,0,0,24,51.5,-0.25,3.4571492678594478
E09000022,2023-01-21,5.7,1.2620981879798306e-07,1,1.0,-1.0,12.668834491244446,1.0,0.153,2023,1,1,0,0,0,0,0,0,0,24,51.5,0.0,3.4742740973729
E09000023,2023-01-21,5.7,1.4097187283738345e-07,0,-1.0,-1.0,12.61158108603281,1.0,0.164,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.0,3.5020369255188006
E09000024,2023-01-21,5.7,5.6463626734247184e-08,1,2.0,-1.0,12.278881559987983,1.0,0.1,2023,1,1,0,0,0,0,0,0,0,24,51.5,-0.25,3.472083497762252
E09000025,2023-01-21,5.7,4.81429682839053e-07,1,8.0,-1.0,12.786406607907107,1.0,0.169,2023,1,1,0,1,0,0,0,0,0,24,51.5,0.0,3.4881148930890054
E09000026,2023-01-21,5.7,9.65920221490357e-07,0,-1.0,-1.0,12.665255440144245,1.0,0.121,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.0,3.4826540521831904
E09000027,2023-01-21,5.7,5.133629094796014e-08,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.25,3.435330502531441
E09000028,2023-01-21,5.7,1.9113384575121718e-07,0,-1.0,-1.0,12.642154248752698,1.0,0.162,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.0,3.474526398498305
E09000029,2023-01-21,6.0,3.787994089959956e-08,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.25,3.4883669320404738
E09000030,2023-01-21,5.7,3.214086436002557e-07,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.0,3.4772284360801664
E09000031,2023-01-21,5.7,7.520547437067391e-07,1,0.0,-1.0,12.535905029897908,1.0,0.152,2023,1,1,0,0,0,0,0,0,0,24,51.5,0.0,3.451283036410349
E09000032,2023-01-21,5.7,8.89171393640358e-08,0,-1.0,-1.0,12.702075959604334,1.0,0.107,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.25,3.461125869964981
E09000033,2023-01-21,5.7,1.8148703388767425e-07,0,-1.0,-1.0,12.234460859988475,1.0,0.135,2023,1,0,0,0,0,0,0,0,0,24,51.5,-0.25,3.445885385556219
E06000031,2023-01-22,4.9,0.0005021243768111,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2023,1,0,0,0,0,0,0,0,0,24,52.5,-0.25,2.890265583872554
E06000032,2023-01-22,4.4,1.881642404653196e-05,1,2.0,-1.0,12.3236689970955,1.0,0.155,2023,1,1,0,0,0,0,0,0,0,24,52.0,-0.5,2.416470886158377
E06000033,2023-01-22,6.1,0.001611185862579,3,579.0,-1.0,12.10434441402282,1.0,0.144,2023,1,1,0,1,0,1,0,0,0,24,51.5,0.75,3.1107525629827597
E06000034,2023-01-22,3.8,0.0009139359983031,0,-1.0,-1.0,12.077858519724389,1.0,0.13,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.25,2.8373480563244846
E06000035,2023-01-22,4.4,0.0021221767442183,0,-1.0,-1.0,12.54219839355972,1.0,0.134,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.5,3.1112014873805114
E06000043,2023-01-22,7.7,0.0014692346609849,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2023,1,0,0,0,0,0,0,0,0,24,50.75,-0.25,3.3483891540492974
E06000055,2023-01-22,4.8,2.4377722188555872e-05,0,-1.0,-1.0,12.132404576604838,1.0,0.114,2023,1,0,0,0,0,0,0,0,0,24,52.25,-0.5,2.606624529979708
E06000056,2023-01-22,4.4,1.448619174642349e-05,0,-1.0,-1.0,12.596934983621066,0.0,0.077,2023,1,0,0,0,0,0,0,0,0,24,52.0,-0.5,2.465520396746216
E06000060,2023-01-22,4.3,9.970353499406484e-06,0,-1.0,-1.0,13.227013440750667,1.0,0.06325,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.75,2.3291348583091778
E07000008,2023-01-22,3.6,0.0003667519965938,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2023,1,0,0,0,0,0,0,0,0,24,52.25,0.25,2.7660765009445223
E07000009,2023-01-22,3.6,0.0014154540674218,0,-1.0,-1.0,11.38651154011457,0.0,0.07,2023,1,0,0,0,0,0,0,0,0,24,52.25,0.25,2.8181992751150733
E07000010,2023-01-22,4.8,0.0012984083822234,0,-1.0,-1.0,11.539869200417774,0.0,0.14,2023,1,0,0,0,0,0,0,0,0,24,52.5,0.0,2.789960164278795
E07000011,2023-01-22,4.7,0.0002558432447636,1,1.0,-1.0,12.110810964549762,0.0,0.074,2023,1,1,0,0,0,0,0,0,0,24,52.25,-0.25,2.819075178236773
E07000012,2023-01-22,4.2,0.0002359220652964,0,-1.0,-1.0,12.001763115309677,0.0,0.056,2023,1,0,0,0,0,0,0,0,0,24,52.25,0.0,2.725005535044936
E07000061,2023-01-22,9.1,0.0047268945608866,1,33.0,-1.0,11.535704051859568,1.0,0.141,2023,1,1,0,1,0,0,0,0,0,24,50.75,0.25,3.900706601472426
E07000062,2023-01-22,9.5,0.0078713148233737,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2023,1,0,0,0,0,0,0,0,0,24,50.75,0.5,4.081531824751155
E07000063,2023-01-22,5.5,0.0021743851064971,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2023,1,0,0,0,0,0,0,0,0,24,51.0,0.0,3.435844866357826
E07000064,2023-01-22,6.6,0.0062374980537146,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2023,1,0,0,0,0,0,0,0,0,24,51.0,0.5,3.841522835885693
E07000065,2023-01-22,6.1,0.0030143838299211,1,2.0,-1.0,12.002063606215954,0.0,0.073,2023,1,1,0,0,0,0,0,0,0,24,51.0,0.25,3.4662053029958524
E07000066,2023-01-22,4.4,0.0008153666003057,0,-1.0,-1.0,12.160656781999691,1.0,0.138,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.5,2.86826633067926
E07000067,2023-01-22,3.2,0.0004646990054321,0,-1.0,-1.0,11.98601183767587,0.0,0.092,2023,1,0,0,0,0,0,0,0,0,24,52.0,0.5,2.943846403842018
E07000068,2023-01-22,3.1,0.0005116594423621,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.25,2.745908963126761
E07000069,2023-01-22,4.4,0.001224436960015,1,1.0,-1.0,11.404359818363451,1.0,0.107,2023,1,1,0,0,0,0,0,0,0,24,51.5,0.5,2.989722932231266
E07000070,2023-01-22,3.7,0.0005640764660867,1,1.0,-1.0,12.110810964549762,1.0,0.077,2023,1,1,0,0,0,0,0,0,0,24,51.75,0.5,2.867798167600049
E07000071,2023-01-22,3.9,0.0009096132925887,1,1.0,-1.0,12.198529265645048,1.0,0.099,2023,1,1,0,0,0,0,0,0,0,24,52.0,0.75,3.20173198602833
E07000072,2023-01-22,3.1,0.0002286531390776,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.25,2.5720589875475386
E07000073,2023-01-22,2.7,0.0001537711707417,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.0,2.56076323081708
E07000074,2023-01-22,5.2,0.0010615432038997,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.75,3.113604258900524
E07000075,2023-01-22,6.1,0.0012690774646665,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.75,3.047678599100759
E07000076,2023-01-22,6.2,0.0014820813973227,0,-1.0,-1.0,11.946790127600089,0.0,0.173,2023,1,0,0,0,0,0,0,0,0,24,51.75,1.0,3.418103456416444
E07000077,2023-01-22,3.1,0.0002046852271569,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2023,1,0,0,0,0,0,0,0,0,24,52.0,0.25,2.721483383120151
E07000095,2023-01-22,2.7,0.000127387810096,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2023,1,0,0,0,0,0,0,0,0,24,51.75,0.0,2.5007475965052226
E07000096,2023-01-22,3.6,2.259938884958972e-05,0,-1.0,-1.0,11.95254076050831,1.0,0.085,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.5,2.351533214302723
E07000098,2023-01-22,3.0,6.694712543357258e-05,2,179.0,-1.0,11.591080237769564,1.0,0.089,2023,1,1,0,1,0,1,0,0,0,24,51.75,-0.25,2.3942501941605285
E07000099,2023-01-22,3.9,3.960984770868525e-05,1,1.0,-1.0,11.818584970652662,1.0,0.079,2023,1,1,0,0,0,0,0,0,0,24,52.0,-0.25,2.5098293603982333
E07000102,2023-01-22,3.6,4.564387305946048e-05,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.5,2.3568500628137348
E07000103,2023-01-22,3.6,5.0856529465315696e-05,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2023,1,0,0,0,0,0,0,0,0,24,51.75,-0.5,2.367489259939697
E07000105,2023-01-22,6.2,0.0078986760240156,1,1.0,-1.0,11.819071033187548,1.0,0.11,2023,1,1,0,0,0,0,0,0,0,24,51.25,0.75,3.874434408682888
E07000106,2023-01-22,7.3,0.007668089688104,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2023,1,0,0,0,0,0,0,0,0,24,51.25,1.0,3.845862226852783
E07000107,2023-01-22,3.8,0.0008631414705275,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.25,2.7954240787380416
E07000108,2023-01-22,8.5,0.0134641397739064,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2023,1,0,0,0,0,0,0,0,0,24,51.25,1.25,4.3071496540589935
E07000109,2023-01-22,4.4,0.001245401706684,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2023,1,0,0,0,0,0,0,0,0,24,51.5,0.5,2.910664593613871
E07000110,2023-01-22,5.1,0.0035338108717658,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2023,1,0,0,0,0,0,0,0,0,24,51.25,0.5,3.34325265976706
E07000111,2023-01-22,4.3,0.0010676602800978,1,1.0,-1.0,11.702081943710567,0.0,0.075,2023,1,1,0,0,0,0,0,0,0,24,51.25,0.25,2.859589274668688
E07000112,2023-01-22,8.3,0.0132841504584085,1,14.0,-1.0,11.611611757468928,1.0,0.145,2023,1,1,0,1,0,0,0,0,0,24,51.0,1.0,4.313332260771984
E07000113,2023-01-22,6.2,0.0039299456100511,0,-1.0,-1.0,11.948001153914678,0.0,0.149,2023,1,0,0,0,0,0,0,0,0,24,51.25,0.75,3.419013911268037
E07000114,2023-01-22,8.5,0.0092227383948447,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2023,1,0,0,0,0,0,0,0,0,24,51.25,1.25,4.055538786426799
E07000115,2023-01-22,4.3,0.001925596078112,1,2.0,-1.0,11.803017132015809,1.0,0.08,2023,1,1,0,0,0,0,0,0,0,24,51.25,0.25,3.065120889830929
E07000116,2023-01-22,6.6,0.0031926529744402,2,25.0,-1.0,11.658323667659586,1.0,0.073,2023,1,1,0,1,0,0,0,0,0,24,51.0,0.5,3.3438867670629446
E07000143,2023-01-22,3.0,0.0106438820344445,2,13.0,-1.0,11.864708462828531,0.0,0.1,2023,1,1,0,1,0,0,0,0,0,24,52.5,0.75,2.5893956529134234
E07000144,2023-01-22,3.7,0.0211636712756534,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2023,1,0,0,0,0,0,0,0,0,24,52.75,1.25,2.5370486367224703
E07000145,2023-01-22,4.4,0.0317375306773728,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2023,1,0,0,0,0,0,0,0,0,24,52.75,1.75,2.574142367572047
E07000146,2023-01-22,4.4,0.0051200851738689,2,120.0,120.0,11.950664133628688,0.0,0.12,2023,1,1,1,1,1,1,1,0,0,24,52.75,0.5,2.560798124436628
E07000147,2023-01-22,3.7,0.0213711088230471,2,19.0,-1.0,11.544801967617486,0.0,0.106,2023,1,1,0,1,0,0,0,0,0,24,52.75,1.25,2.529307951304177
E07000148,2023-01-22,3.7,0.0206673929284129,0,-1.0,-1.0,11.89412520254047,1.0,0.163,2023,1,0,0,0,0,0,0,0,0,24,52.75,1.25,2.564508612366272
E07000149,2023-01-22,3.8,0.0162200814274164,0,-1.0,-1.0,11.867160434591204,0.0,0.078,2023,1,0,0,0,0,0,0,0,0,24,52.5,1.25,2.669046160344583
E07000179,2023-01-22,4.8,5.877783471284618e-06,1,590.0,-1.0,11.91840390632284,0.0,0.054,2023,1,1,0,1,0,1,0,0,0,24,51.75,-1.0,2.31009299139036
E07000200,2023-01-22,4.4,0.001626324120085,1,0.0,-1.0,11.437382617721584,0.0,0.08,2023,1,1,0,0,0,0,0,0,0,24,52.0,1.0,3.168254915280298
E07000202,2023-01-22,5.5,0.0031796081590537,1,13.0,-1.0,11.84680863857272,1.0,0.141,2023,1,1,0,1,0,0,0,0,0,24,52.0,1.25,3.3271763103663963
E07000203,2023-01-22,3.4,0.0060052954851042,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2023,1,0,0,0,0,0,0,0,0,24,52.25,1.0,3.076723966634156
E07000207,2023-01-22,3.1,0.0001705693269727,1,1.0,-1.0,11.84548290591136,1.0,0.057,2023,1,1,0,0,0,0,0,0,0,24,51.25,-0.5,2.4837784163555354
E07000208,2023-01-22,3.2,0.000275050829349,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2023,1,0,0,0,0,0,0,0,0,24,51.25,-0.25,2.556989587841974
E07000209,2023-01-22,3.1,0.0001640340948581,1,1667.0,-1.0,11.877658852261122,1.0,0.057,2023,1,1,0,1,0,1,0,1,0,24,51.25,-0.5,2.5272009244847524
