Incident Reference,distinct_cause_code_count
FREP-327742-Z,1
FREP-327743-G,1
FREP-327744-Z,1
FREP-327745-Z,1
FREP-327749-Z,1
FREP-327750-Z,1
FREP-327751-Z,1
FREP-327752-G,1
FREP-327753-G,1
FREP-327754-G,1
FREP-327755-Z,1
FREP-327758-G,1
FREP-327759-G,1
FREP-327759-Z,1
FREP-327760-J,1
FREP-327761-G,1
FREP-327761-Z,1
FREP-327762-Z,1
FREP-327764-G,1
FREP-327765-G,1
FREP-327768-G,1
FREP-327771-Z,1
FREP-327773-Z,1
FREP-327775-Z,1
FREP-327776-Z,1
FREP-327777-Z,1
FREP-327778-G,1
FREP-327780-G,1
FREP-327782-J,1
FREP-327782-Z,1
FREP-327785-G,1
FREP-327785-J,1
FREP-327786-Z,1
FREP-327789-G,1
FREP-327791-Z,1
FREP-327792-Z,1
FREP-327794-G,1
FREP-327794-Z,1
FREP-327795-J,1
FREP-327799-G,1
FREP-327800-J,1
FREP-327804-G,1
FREP-327804-Z,1
FREP-327805-G,1
FREP-327806-G,1
FREP-327806-J,1
FREP-327808-J,1
FREP-327809-Z,1
FREP-327810-J,1
FREP-327813-J,1
FREP-327813-Z,1
FREP-327816-Z,1
FREP-327818-G,1
FREP-327819-Z,1
FREP-327821-J,1
FREP-327822-J,1
FREP-327822-Z,1
FREP-327824-G,1
FREP-327825-G,1
FREP-327830-G,1
FREP-327834-G,1
FREP-327835-G,1
FREP-327835-Z,1
FREP-327836-Z,1
FREP-327837-G,1
FREP-327842-J,1
FREP-327843-G,1
FREP-327843-Z,1
FREP-327846-G,1
FREP-327847-G,1
FREP-327850-G,1
FREP-327855-J,1
FREP-327856-Z,1
FREP-327857-G,1
FREP-327859-Z,1
FREP-327860-G,1
FREP-327864-Z,1
FREP-327866-G,1
FREP-327867-G,1
FREP-327868-G,1
FREP-327869-J,1
FREP-327869-Z,1
FREP-327873-G,1
FREP-327873-J,1
FREP-327875-J,1
FREP-327876-G,1
FREP-327879-J,1
FREP-327879-Z,1
FREP-327880-J,1
FREP-327881-J,1
FREP-327886-G,1
FREP-327890-J,1
FREP-327893-J,1
FREP-327893-Z,1
FREP-327895-G,1
FREP-327897-Z,1
FREP-327898-G,1
FREP-327898-J,1
FREP-327903-Z,1
FREP-327904-J,1
FREP-327908-G,1
FREP-327908-Z,1
FREP-327911-Z,1
FREP-327913-Z,1
FREP-327918-G,1
FREP-327921-J,1
FREP-327924-G,1
FREP-327925-Z,1
FREP-327926-J,1
FREP-327927-J,1
FREP-327929-G,1
FREP-327931-G,1
FREP-327934-Z,1
FREP-327936-Z,1
FREP-327937-G,1
FREP-327938-G,1
FREP-327939-J,1
FREP-327940-J,1
FREP-327942-J,1
FREP-327946-J,1
FREP-327946-Z,1
FREP-327947-Z,1
FREP-327949-J,1
FREP-327950-J,1
FREP-327951-G,1
FREP-327951-J,1
FREP-327951-Z,1
FREP-327952-G,1
FREP-327952-J,1
FREP-327953-G,1
FREP-327954-G,1
FREP-327954-J,1
FREP-327955-G,1
FREP-327955-J,1
FREP-327957-Z,1
FREP-327959-J,1
FREP-327959-Z,1
FREP-327960-J,1
FREP-327961-G,1
FREP-327962-Z,1
FREP-327963-J,1
FREP-327964-J,1
FREP-327964-Z,1
FREP-327965-G,1
FREP-327966-G,1
FREP-327968-Z,1
FREP-327970-G,1
FREP-327971-Z,1
FREP-327972-G,1
FREP-327974-G,1
FREP-327974-J,1
FREP-327978-G,1
FREP-327980-G,1
FREP-327986-G,1
FREP-327986-J,1
FREP-327987-J,1
FREP-327989-G,1
FREP-327990-G,1
FREP-327990-Z,1
FREP-327991-G,1
FREP-327992-G,1
FREP-327993-G,1
FREP-327994-G,1
FREP-327995-G,1
FREP-327995-Z,1
FREP-327996-J,1
FREP-327996-Z,1
FREP-327999-J,1
FREP-328000-G,1
FREP-328003-G,1
FREP-328006-Z,1
FREP-328007-J,1
FREP-328009-G,1
FREP-328009-Z,1
FREP-328011-Z,1
FREP-328013-G,1
FREP-328013-Z,1
FREP-328017-G,1
FREP-328017-Z,1
FREP-328019-Z,1
FREP-328020-G,1
FREP-328020-J,1
FREP-328022-G,1
FREP-328022-Z,1
FREP-328023-G,1
FREP-328024-G,1
FREP-328024-J,1
FREP-328025-G,1
FREP-328025-Z,1
FREP-328026-G,1
FREP-328027-J,1
FREP-328027-Z,1
FREP-328029-G,1
FREP-328029-J,1
FREP-328029-Z,1
FREP-328030-G,1
FREP-328030-J,1
FREP-328031-G,1
FREP-328031-J,1
FREP-328032-J,1
FREP-328033-J,1
FREP-328034-G,1
FREP-328034-Z,1
FREP-328035-G,1
FREP-328035-J,1
FREP-328035-Z,1
FREP-328036-G,1
FREP-328036-Z,1
FREP-328037-G,1
FREP-328037-J,1
FREP-328037-Z,1
FREP-328038-J,1
FREP-328038-Z,1
FREP-328039-G,1
FREP-328039-J,1
FREP-328040-G,1
FREP-328040-Z,1
FREP-328041-G,1
FREP-328041-J,1
FREP-328042-G,1
FREP-328042-J,1
FREP-328042-Z,1
FREP-328043-G,1
FREP-328043-Z,1
FREP-328044-G,1
FREP-328044-J,1
FREP-328045-G,1
FREP-328045-J,1
FREP-328046-G,1
FREP-328047-G,1
FREP-328047-J,1
FREP-328050-G,1
FREP-328050-Z,1
FREP-328051-G,1
FREP-328052-J,1
FREP-328053-G,1
FREP-328053-Z,1
FREP-328055-G,1
FREP-328056-Z,1
FREP-328058-Z,1
FREP-328060-G,1
FREP-328061-J,1
FREP-328062-G,1
FREP-328062-J,1
FREP-328064-J,1
FREP-328065-J,1
FREP-328066-J,1
FREP-328067-Z,1
FREP-328068-J,1
FREP-328069-G,1
FREP-328070-G,1
FREP-328071-G,1
FREP-328073-G,1
FREP-328075-G,1
FREP-328075-J,1
FREP-328076-Z,1
FREP-328077-J,1
FREP-328078-J,1
FREP-328081-G,1
FREP-328082-J,1
FREP-328083-G,1
FREP-328084-J,1
FREP-328086-G,1
FREP-328086-J,1
FREP-328087-J,1
FREP-328089-J,1
FREP-328090-G,1
FREP-328090-J,1
FREP-328091-G,1
FREP-328091-Z,1
FREP-328092-J,1
FREP-328093-Z,1
FREP-328094-G,1
FREP-328097-G,1
FREP-328099-G,1
FREP-328101-Z,1
FREP-328102-G,1
FREP-328105-G,1
FREP-328110-G,1
FREP-328112-J,1
FREP-328112-Z,1
FREP-328113-Z,1
FREP-328115-G,1
FREP-328117-G,1
FREP-328118-G,1
FREP-328120-Z,1
FREP-328121-G,1
FREP-328121-J,1
FREP-328122-Z,1
FREP-328126-Z,1
FREP-328127-Z,1
FREP-328128-G,1
FREP-328129-G,1
FREP-328130-G,1
FREP-328132-Z,1
FREP-328133-G,1
FREP-328133-Z,1
FREP-328134-Z,1
FREP-328135-G,1
FREP-328136-G,1
FREP-328138-J,1
FREP-328138-Z,1
FREP-328139-J,1
FREP-328142-G,1
FREP-328142-J,1
FREP-328144-G,1
FREP-328145-Z,1
FREP-328147-G,1
FREP-328148-G,1
FREP-328151-Z,1
FREP-328152-G,1
FREP-328153-G,1
FREP-328153-J,1
FREP-328154-J,1
FREP-328154-Z,1
FREP-328155-G,1
FREP-328156-G,1
FREP-328160-J,1
FREP-328161-G,1
FREP-328162-G,1
FREP-328162-J,1
FREP-328169-G,1
FREP-328169-J,1
FREP-328171-G,1
FREP-328172-G,1
FREP-328172-J,1
FREP-328173-G,1
FREP-328174-G,1
FREP-328177-J,1
FREP-328180-G,1
FREP-328184-G,1
FREP-328184-Z,1
FREP-328192-Z,1
FREP-328194-Z,1
FREP-328196-G,1
FREP-328204-G,1
FREP-328204-Z,1
FREP-328205-J,1
FREP-328206-Z,1
FREP-328207-Z,1
FREP-328210-Z,1
FREP-328215-G,1
FREP-328215-Z,1
FREP-328216-Z,1
FREP-328217-Z,1
FREP-328218-G,1
FREP-328218-Z,1
FREP-328219-G,1
FREP-328219-Z,1
FREP-328221-G,1
FREP-328222-J,1
FREP-328226-G,1
FREP-328226-Z,1
FREP-328227-Z,1
FREP-328232-Z,1
FREP-328233-Z,1
FREP-328234-Z,1
FREP-328236-G,1
FREP-328237-G,1
FREP-328237-J,1
FREP-328239-Z,1
FREP-328243-Z,1
FREP-328245-G,1
FREP-328245-Z,1
FREP-328246-G,1
FREP-328246-J,1
FREP-328247-G,1
FREP-328248-Z,1
FREP-328249-J,1
FREP-328250-J,1
FREP-328250-Z,1
FREP-328251-Z,1
FREP-328252-G,1
FREP-328252-J,1
FREP-328253-Z,1
FREP-328254-Z,1
FREP-328256-Z,1
FREP-328257-Z,1
FREP-328261-G,1
FREP-328261-Z,1
FREP-328264-G,1
FREP-328265-G,1
FREP-328266-G,1
FREP-328266-Z,1
FREP-328267-G,1
FREP-328267-Z,1
FREP-328268-J,1
FREP-328269-Z,1
FREP-328270-Z,1
FREP-328271-Z,1
FREP-328272-G,1
FREP-328274-G,1
FREP-328274-Z,1
FREP-328275-J,1
FREP-328275-Z,1
FREP-328276-G,1
FREP-328276-Z,1
FREP-328277-Z,1
FREP-328281-Z,1
FREP-328287-Z,1
FREP-328288-Z,1
FREP-328290-G,1
FREP-328290-Z,1
FREP-328291-G,1
FREP-328293-G,1
FREP-328294-Z,1
FREP-328296-Z,1
FREP-328299-Z,1
FREP-328300-J,1
FREP-328305-G,1
FREP-328305-Z,1
FREP-328309-G,1
FREP-328312-J,1
FREP-328312-Z,1
FREP-328315-G,1
FREP-328315-Z,1
FREP-328316-J,1
FREP-328316-Z,1
FREP-328318-J,1
FREP-328318-Z,1
FREP-328319-Z,1
FREP-328321-G,1
FREP-328323-J,1
FREP-328325-G,1
FREP-328325-J,1
FREP-328326-J,1
FREP-328327-J,1
FREP-328327-Z,1
FREP-328328-G,1
FREP-328329-Z,1
FREP-328332-J,1
FREP-328333-Z,1
FREP-328334-G,1
FREP-328334-J,1
FREP-328336-G,1
FREP-328338-Z,1
FREP-328339-G,1
FREP-328341-J,1
FREP-328343-G,1
FREP-328348-Z,1
FREP-328349-G,1
FREP-328352-Z,1
FREP-328354-G,1
FREP-328354-J,1
FREP-328355-J,1
FREP-328356-G,1
FREP-328357-Z,1
FREP-328363-J,1
FREP-328367-J,1
FREP-328370-Z,1
FREP-328371-Z,1
FREP-328372-G,1
FREP-328373-Z,1
FREP-328379-J,1
FREP-328382-G,1
FREP-328386-Z,1
FREP-328387-G,1
FREP-328387-J,1
FREP-328388-J,1
FREP-328389-G,1
FREP-328392-Z,1
FREP-328394-Z,1
FREP-328395-G,1
FREP-328395-J,1
FREP-328397-J,1
FREP-328399-G,1
FREP-328399-Z,1
FREP-328402-J,1
FREP-328407-Z,1
FREP-328409-G,1
FREP-328409-J,1
FREP-328410-G,1
FREP-328410-J,1
FREP-328411-Z,1
FREP-328412-Z,1
FREP-328413-J,1
FREP-328413-Z,1
FREP-328414-G,1
FREP-328415-J,1
FREP-328415-Z,1
FREP-328416-Z,1
FREP-328417-J,1
FREP-328418-J,1
FREP-328418-Z,1
FREP-328420-G,1
FREP-328420-J,1
FREP-328422-J,1
FREP-328424-J,1
FREP-328424-Z,1
FREP-328425-J,1
FREP-328426-G,1
FREP-328427-J,1
FREP-328429-G,1
FREP-328430-Z,1
FREP-328431-J,1
FREP-328432-Z,1
FREP-328434-J,1
FREP-328439-G,1
FREP-328441-J,1
FREP-328442-J,1
FREP-328444-J,1
FREP-328445-J,1
FREP-328446-J,1
FREP-328446-Z,1
FREP-328447-J,1
FREP-328450-Z,1
FREP-328455-Z,1
FREP-328456-J,1
FREP-328456-Z,1
FREP-328459-G,1
FREP-328459-J,1
FREP-328460-J,1
FREP-328462-J,1
FREP-328462-Z,1
FREP-328463-Z,1
FREP-328464-G,1
FREP-328464-Z,1
FREP-328468-J,1
FREP-328468-Z,1
FREP-328470-Z,1
FREP-328471-J,1
FREP-328472-Z,1
FREP-328474-J,1
FREP-328475-Z,1
FREP-328476-J,1
FREP-328477-G,1
FREP-328477-Z,1
FREP-328478-Z,1
FREP-328479-G,1
FREP-328479-J,1
FREP-328480-J,1
FREP-328481-G,1
FREP-328484-J,1
FREP-328485-G,1
FREP-328486-G,1
FREP-328486-Z,1
FREP-328487-Z,1
FREP-328488-Z,1
FREP-328489-Z,1
FREP-328491-Z,1
FREP-328492-J,1
FREP-328493-Z,1
FREP-328495-G,1
FREP-328495-J,1
FREP-328495-Z,1
FREP-328499-J,1
FREP-328500-J,1
FREP-328505-Z,1
FREP-328506-J,1
FREP-328507-Z,1
FREP-328508-J,1
FREP-328508-Z,1
FREP-328512-Z,1
FREP-328515-G,1
FREP-328516-J,1
FREP-328517-J,1
FREP-328522-Z,1
FREP-328523-Z,1
FREP-328526-G,1
FREP-328526-Z,1
FREP-328528-G,1
FREP-328530-G,1
FREP-328536-G,1
FREP-328537-Z,1
FREP-328538-Z,1
FREP-328540-G,1
FREP-328541-G,1
FREP-328543-G,1
FREP-328544-J,1
FREP-328546-G,1
FREP-328547-J,1
FREP-328548-J,1
FREP-328549-J,1
FREP-328550-J,1
FREP-328551-G,1
FREP-328551-J,1
FREP-328552-Z,1
FREP-328553-J,1
FREP-328554-J,1
FREP-328555-J,1
FREP-328556-J,1
FREP-328559-J,1
FREP-328560-Z,1
FREP-328561-Z,1
FREP-328565-Z,1
FREP-328566-G,1
FREP-328569-Z,1
FREP-328570-Z,1
FREP-328576-G,1
FREP-328577-G,1
FREP-328578-Z,1
FREP-328579-G,1
FREP-328582-J,1
FREP-328583-Z,1
FREP-328584-J,1
FREP-328584-Z,1
FREP-328585-G,1
FREP-328585-J,1
FREP-328586-G,1
FREP-328587-Z,1
FREP-328591-G,1
FREP-328592-J,1
FREP-328594-Z,1
FREP-328597-J,1
FREP-328597-Z,1
FREP-328600-G,1
FREP-328603-J,1
FREP-328605-G,1
FREP-328608-J,1
FREP-328610-G,1
FREP-328610-J,1
FREP-328612-J,1
FREP-328615-Z,1
FREP-328616-J,1
FREP-328618-G,1
FREP-328618-Z,1
FREP-328619-G,1
FREP-328619-J,1
FREP-328620-J,1
FREP-328621-J,1
FREP-328623-J,1
FREP-328623-Z,1
FREP-328624-Z,1
FREP-328626-J,1
FREP-328627-Z,1
FREP-328631-G,1
FREP-328632-Z,1
FREP-328635-G,1
FREP-328639-G,1
FREP-328642-G,1
FREP-328642-J,1
FREP-328646-J,1
FREP-328650-Z,1
FREP-328651-J,1
FREP-328653-Z,1
FREP-328656-Z,1
FREP-328657-G,1
FREP-328658-J,1
FREP-328659-Z,1
FREP-328660-Z,1
FREP-328662-G,1
FREP-328663-G,1
FREP-328665-J,1
FREP-328667-J,1
FREP-328670-Z,1
FREP-328672-Z,1
FREP-328673-Z,1
FREP-328674-G,1
FREP-328676-Z,1
FREP-328677-G,1
FREP-328678-G,1
FREP-328678-Z,1
FREP-328679-G,1
FREP-328681-J,1
FREP-328682-G,1
FREP-328682-J,1
FREP-328683-Z,1
FREP-328685-Z,1
FREP-328686-Z,1
FREP-328687-Z,1
FREP-328688-Z,1
FREP-328689-Z,1
FREP-328690-Z,1
FREP-328691-Z,1
FREP-328694-J,1
FREP-328695-J,1
FREP-328697-Z,1
FREP-328698-G,1
FREP-328698-Z,1
FREP-328700-Z,1
FREP-328701-Z,1
FREP-328702-Z,1
FREP-328703-J,1
FREP-328704-G,1
FREP-328704-J,1
FREP-328704-Z,1
FREP-328705-J,1
FREP-328706-J,1
FREP-328707-J,1
FREP-328709-Z,1
FREP-328710-Z,1
FREP-328711-J,1
FREP-328712-J,1
FREP-328713-J,1
FREP-328713-Z,1
FREP-328715-J,1
FREP-328717-G,1
FREP-328717-Z,1
FREP-328718-J,1
FREP-328718-Z,1
FREP-328719-G,1
FREP-328719-J,1
FREP-328720-Z,1
FREP-328721-G,1
FREP-328722-J,1
FREP-328723-Z,1
FREP-328728-G,1
FREP-328734-J,1
FREP-328736-Z,1
FREP-328737-G,1
FREP-328737-J,1
FREP-328740-J,1
FREP-328741-G,1
FREP-328748-Z,1
FREP-328750-J,1
FREP-328752-Z,1
FREP-328757-G,1
FREP-328761-G,1
FREP-328762-Z,1
FREP-328765-G,1
FREP-328766-Z,1
FREP-328768-Z,1
FREP-328771-G,1
FREP-328771-J,1
FREP-328772-Z,1
FREP-328773-Z,1
FREP-328774-J,1
FREP-328775-G,1
FREP-328776-Z,1
FREP-328777-Z,1
FREP-328778-G,1
FREP-328778-J,1
FREP-328779-G,1
FREP-328780-G,1
FREP-328780-Z,1
FREP-328781-G,1
FREP-328782-J,1
FREP-328783-G,1
FREP-328785-G,1
FREP-328786-J,1
FREP-328786-Z,1
FREP-328789-G,1
FREP-328790-G,1
FREP-328791-G,1
FREP-328791-J,1
FREP-328793-G,1
FREP-328793-J,1
FREP-328793-Z,1
FREP-328794-G,1
FREP-328794-J,1
FREP-328794-Z,1
FREP-328795-J,1
FREP-328796-J,1
FREP-328798-J,1
FREP-328800-J,1
FREP-328801-J,1
FREP-328801-Z,1
FREP-328802-G,1
FREP-328802-Z,1
FREP-328803-J,1
FREP-328805-Z,1
FREP-328806-Z,1
FREP-328807-Z,1
FREP-328808-J,1
FREP-328811-J,1
FREP-328812-J,1
FREP-328814-J,1
FREP-328815-Z,1
FREP-328817-Z,1
FREP-328818-G,1
FREP-328820-J,1
FREP-328821-J,1
FREP-328822-Z,1
FREP-328823-J,1
FREP-328824-Z,1
FREP-328825-G,1
FREP-328831-G,1
FREP-328832-G,1
FREP-328832-J,1
FREP-328834-J,1
FREP-328835-G,1
FREP-328836-G,1
FREP-328837-G,1
FREP-328838-G,1
FREP-328838-Z,1
FREP-328839-J,1
FREP-328840-J,1
FREP-328842-J,1
FREP-328844-Z,1
FREP-328846-G,1
FREP-328849-J,1
FREP-328851-G,1
FREP-328851-Z,1
FREP-328852-G,1
FREP-328852-Z,1
FREP-328854-G,1
FREP-328854-J,1
FREP-328854-Z,1
FREP-328859-Z,1
FREP-328861-Z,1
FREP-328862-Z,1
FREP-328863-J,1
FREP-328865-G,1
FREP-328865-J,1
FREP-328868-G,1
FREP-328869-J,1
FREP-328870-J,1
FREP-328871-J,1
FREP-328874-Z,1
FREP-328875-Z,1
FREP-328876-Z,1
FREP-328878-J,1
FREP-328880-G,1
FREP-328880-J,1
FREP-328882-G,1
FREP-328883-Z,1
FREP-328885-Z,1
FREP-328886-G,1
FREP-328886-J,1
FREP-328887-G,1
FREP-328888-G,1
FREP-328891-Z,1
FREP-328893-G,1
FREP-328893-J,1
FREP-328894-Z,1
FREP-328895-G,1
FREP-328896-G,1
FREP-328897-J,1
FREP-328898-J,1
FREP-328899-J,1
FREP-328899-Z,1
FREP-328900-Z,1
FREP-328901-G,1
FREP-328901-J,1
FREP-328904-G,1
FREP-328905-G,1
FREP-328906-Z,1
FREP-328907-G,1
FREP-328910-J,1
FREP-328911-G,1
FREP-328912-G,1
FREP-328912-J,1
FREP-328912-Z,1
FREP-328918-Z,1
FREP-328921-Z,1
FREP-328922-J,1
FREP-328922-Z,1
FREP-328923-Z,1
FREP-328924-J,1
FREP-328924-Z,1
FREP-328927-Z,1
FREP-328928-Z,1
FREP-328930-J,1
FREP-328931-Z,1
FREP-328932-G,1
FREP-328932-J,1
FREP-328932-Z,1
FREP-328934-G,1
FREP-328934-Z,1
FREP-328936-G,1
FREP-328936-J,1
FREP-328936-Z,1
FREP-328938-Z,1
FREP-328939-Z,1
FREP-328941-J,1
FREP-328941-Z,1
FREP-328943-G,1
FREP-328943-J,1
FREP-328944-Z,1
FREP-328945-J,1
FREP-328948-Z,1
FREP-328949-Z,1
FREP-328952-G,1
FREP-328952-Z,1
FREP-328953-G,1
FREP-328956-Z,1
FREP-328957-J,1
FREP-328959-Z,1
FREP-328961-J,1
FREP-328961-Z,1
FREP-328962-J,1
FREP-328963-J,1
FREP-328964-J,1
FREP-328964-Z,1
FREP-328965-J,1
FREP-328966-J,1
FREP-328968-Z,1
FREP-328969-J,1
FREP-328971-G,1
FREP-328974-Z,1
FREP-328976-J,1
FREP-328976-Z,1
FREP-328977-Z,1
FREP-328979-Z,1
FREP-328980-Z,1
FREP-328982-J,1
FREP-328983-Z,1
FREP-328984-G,1
FREP-328984-Z,1
FREP-328985-Z,1
FREP-328992-G,1
FREP-328993-Z,1
FREP-328995-Z,1
FREP-328999-J,1
FREP-328999-Z,1
FREP-329000-J,1
FREP-329001-J,1
FREP-329003-G,1
FREP-329003-J,1
FREP-329006-J,1
FREP-329007-J,1
FREP-329007-Z,1
FREP-329011-Z,1
FREP-329012-J,1
FREP-329013-J,1
FREP-329014-J,1
FREP-329016-G,1
FREP-329022-J,1
FREP-329023-Z,1
FREP-329026-J,1
FREP-329029-Z,1
FREP-329030-G,1
FREP-329030-Z,1
FREP-329031-Z,1
FREP-329032-G,1
FREP-329032-Z,1
FREP-329036-Z,1
FREP-329039-J,1
FREP-329041-G,1
FREP-329041-J,1
FREP-329041-Z,1
FREP-329043-J,1
FREP-329044-Z,1
FREP-329045-G,1
FREP-329046-G,1
FREP-329047-Z,1
FREP-329048-G,1
FREP-329048-J,1
FREP-329048-Z,1
FREP-329049-G,1
FREP-329049-Z,1
FREP-329050-G,1
FREP-329050-Z,1
FREP-329051-G,1
FREP-329052-G,1
FREP-329052-Z,1
FREP-329054-J,1
FREP-329054-Z,1
FREP-329055-G,1
FREP-329057-Z,1
FREP-329058-G,1
FREP-329058-Z,1
FREP-329059-Z,1
FREP-329060-G,1
FREP-329060-Z,1
FREP-329061-Z,1
FREP-329063-G,1
FREP-329064-G,1
FREP-329064-Z,1
FREP-329066-G,1
FREP-329067-Z,1
FREP-329070-G,1
FREP-329071-G,1
FREP-329074-Z,1
FREP-329076-G,1
FREP-329077-G,1
FREP-329080-J,1
FREP-329081-Z,1
FREP-329085-J,1
FREP-329085-Z,1
FREP-329086-G,1
FREP-329086-J,1
FREP-329089-G,1
FREP-329089-J,1
FREP-329089-Z,1
FREP-329090-Z,1
FREP-329092-Z,1
FREP-329094-J,1
FREP-329097-J,1
FREP-329097-Z,1
FREP-329098-J,1
FREP-329099-G,1
FREP-329099-J,1
FREP-329100-G,1
FREP-329100-Z,1
FREP-329101-J,1
FREP-329103-J,1
FREP-329104-G,1
FREP-329104-J,1
FREP-329105-J,1
FREP-329106-J,1
FREP-329107-J,1
FREP-329108-J,1
FREP-329108-Z,1
FREP-329109-J,1
FREP-329110-G,1
FREP-329111-J,1
FREP-329113-Z,1
FREP-329115-Z,1
FREP-329118-G,1
FREP-329118-Z,1
FREP-329119-G,1
FREP-329120-J,1
FREP-329121-Z,1
FREP-329122-G,1
FREP-329122-Z,1
FREP-329131-G,1
FREP-329131-Z,1
FREP-329132-G,1
FREP-329132-J,1
FREP-329137-G,1
FREP-329138-G,1
FREP-329138-Z,1
FREP-329139-Z,1
FREP-329142-Z,1
FREP-329145-J,1
FREP-329145-Z,1
FREP-329146-Z,1
FREP-329149-Z,1
FREP-329150-Z,1
FREP-329154-Z,1
FREP-329155-J,1
FREP-329156-G,1
FREP-329157-G,1
FREP-329161-J,1
FREP-329162-Z,1
FREP-329163-G,1
FREP-329164-Z,1
FREP-329168-G,1
FREP-329168-J,1
FREP-329168-Z,1
FREP-329169-Z,1
FREP-329170-Z,1
FREP-329173-J,1
FREP-329173-Z,1
FREP-329174-Z,1
FREP-329175-J,1
FREP-329177-Z,1
FREP-329181-J,1
FREP-329182-G,1
FREP-329182-J,1
FREP-329183-J,1
FREP-329184-J,1
FREP-329185-J,1
FREP-329186-J,1
FREP-329187-G,1
FREP-329187-Z,1
FREP-329188-J,1
FREP-329188-Z,1
FREP-329189-G,1
FREP-329191-Z,1
FREP-329192-J,1
FREP-329193-G,1
FREP-329193-J,1
FREP-329193-Z,1
FREP-329196-J,1
FREP-329197-G,1
FREP-329197-J,1
FREP-329198-J,1
FREP-329199-G,1
FREP-329199-J,1
FREP-329199-Z,1
FREP-329200-J,1
FREP-329201-J,1
FREP-329201-Z,1
FREP-329202-G,1
FREP-329202-Z,1
FREP-329203-G,1
FREP-329203-J,1
FREP-329204-J,1
FREP-329205-G,1
FREP-329206-G,1
FREP-329206-J,1
FREP-329207-J,1
FREP-329209-G,1
FREP-329209-Z,1
FREP-329210-G,1
FREP-329210-J,1
FREP-329211-J,1
FREP-329212-G,1
FREP-329212-J,1
FREP-329213-J,1
FREP-329214-J,1
FREP-329215-G,1
FREP-329215-J,1
FREP-329216-J,1
FREP-329216-Z,1
FREP-329217-G,1
FREP-329217-J,1
FREP-329217-Z,1
FREP-329218-J,1
FREP-329219-J,1
FREP-329220-J,1
FREP-329220-Z,1
FREP-329221-J,1
FREP-329222-J,1
FREP-329223-J,1
FREP-329223-Z,1
FREP-329224-Z,1
FREP-329227-J,1
FREP-329227-Z,1
FREP-329228-J,1
FREP-329228-Z,1
FREP-329230-Z,1
FREP-329231-J,1
FREP-329233-J,1
FREP-329234-J,1
FREP-329235-J,1
FREP-329236-J,1
FREP-329237-J,1
FREP-329237-Z,1
FREP-329238-J,1
FREP-329239-J,1
FREP-329239-Z,1
FREP-329240-J,1
FREP-329241-J,1
FREP-329242-J,1
FREP-329243-G,1
FREP-329243-J,1
FREP-329243-Z,1
FREP-329244-J,1
FREP-329245-G,1
FREP-329245-J,1
FREP-329246-J,1
FREP-329246-Z,1
FREP-329248-G,1
FREP-329249-J,1
FREP-329249-Z,1
FREP-329253-G,1
FREP-329253-Z,1
FREP-329254-J,1
FREP-329256-G,1
FREP-329257-J,1
FREP-329258-G,1
FREP-329258-Z,1
FREP-329259-J,1
FREP-329260-Z,1
FREP-329261-J,1
FREP-329261-Z,1
FREP-329262-Z,1
FREP-329263-J,1
FREP-329264-J,1
FREP-329264-Z,1
FREP-329265-J,1
FREP-329267-G,1
FREP-329268-Z,1
FREP-329269-G,1
FREP-329270-Z,1
FREP-329271-J,1
FREP-329272-J,1
FREP-329273-J,1
FREP-329273-Z,1
FREP-329274-Z,1
FREP-329275-Z,1
FREP-329276-Z,1
FREP-329279-Z,1
FREP-329280-Z,1
FREP-329281-J,1
FREP-329282-Z,1
FREP-329283-Z,1
FREP-329285-Z,1
FREP-329286-G,1
FREP-329286-J,1
FREP-329286-Z,1
FREP-329294-J,1
FREP-329295-G,1
FREP-329296-J,1
FREP-329297-J,1
FREP-329298-J,1
FREP-329301-Z,1
FREP-329303-J,1
FREP-329305-G,1
FREP-329305-J,1
FREP-329307-G,1
FREP-329307-J,1
FREP-329312-G,1
FREP-329313-G,1
FREP-329313-J,1
FREP-329316-Z,1
FREP-329321-G,1
FREP-329322-J,1
FREP-329323-G,1
FREP-329323-J,1
FREP-329325-G,1
FREP-329325-Z,1
FREP-329326-J,1
FREP-329326-Z,1
FREP-329327-J,1
FREP-329328-G,1
FREP-329328-J,1
FREP-329329-Z,1
FREP-329331-J,1
FREP-329333-G,1
FREP-329334-G,1
FREP-329335-Z,1
FREP-329336-Z,1
FREP-329337-G,1
FREP-329338-G,1
FREP-329340-G,1
FREP-329341-Z,1
FREP-329343-G,1
FREP-329343-J,1
FREP-329344-J,1
FREP-329345-G,1
FREP-329346-J,1
FREP-329347-G,1
FREP-329347-J,1
FREP-329348-G,1
FREP-329348-J,1
FREP-329349-G,1
FREP-329349-Z,1
FREP-329350-G,1
FREP-329350-J,1
FREP-329351-G,1
FREP-329353-G,1
FREP-329356-J,1
FREP-329358-J,1
FREP-329358-Z,1
FREP-329359-J,1
FREP-329360-G,1
FREP-329360-J,1
FREP-329364-G,1
FREP-329364-Z,1
FREP-329373-Z,1
FREP-329374-J,1
FREP-329378-J,1
FREP-329379-G,1
FREP-329381-G,1
FREP-329383-G,1
FREP-329385-Z,1
FREP-329386-J,1
FREP-329386-Z,1
FREP-329388-G,1
FREP-329390-J,1
FREP-329391-G,1
FREP-329391-Z,1
FREP-329393-G,1
FREP-329394-J,1
FREP-329397-J,1
FREP-329399-J,1
FREP-329400-G,1
