Incident Reference,Spatial Coordinates,Cause Code,licence_area,regulatory_year,substation,SiteFunctionalLocation
FREP-64623-V,1,1,1,1,1,1
FREP-64633-C,1,1,1,1,1,1
FREP-64645-C,1,1,1,1,1,1
FREP-64652-V,1,1,1,1,1,1
FREP-64656-C,1,1,1,1,1,1
FREP-64658-V,1,1,1,1,1,1
FREP-64661-V,1,1,1,1,1,1
FREP-64692-N,1,1,1,1,1,1
FREP-64710-N,1,1,1,1,1,1
FREP-6472-I,1,1,1,1,1,1
FREP-64735-V,1,1,1,1,1,1
FREP-6477-I,1,1,1,1,1,1
FREP-64772-N,1,1,1,1,1,1
FREP-64784-N,1,1,1,1,1,1
FREP-6479-I,1,1,1,1,1,1
FREP-64805-N,1,1,1,1,1,1
FREP-64817-N,1,1,1,1,1,1
FREP-6482-I,1,1,1,1,1,1
FREP-64840-V,1,1,1,1,1,1
FREP-64841-N,1,1,1,1,1,1
FREP-64853-V,1,1,1,1,1,1
FREP-64855-C,1,1,1,1,1,1
FREP-6486-I,1,1,1,1,1,1
FREP-64861-N,1,1,1,1,1,1
FREP-64882-V,1,1,1,1,1,1
FREP-64917-V,1,1,1,1,1,1
FREP-6494-I,1,1,1,1,1,1
FREP-64945-C,1,1,1,1,1,1
FREP-64951-V,1,1,1,1,1,1
FREP-64963-N,1,1,1,1,1,1
FREP-64971-C,1,1,1,1,1,1
FREP-64975-C,1,1,1,1,1,1
FREP-64989-C,1,1,1,1,1,1
FREP-64990-V,1,1,1,1,1,1
FREP-64996-V,1,1,1,1,1,1
FREP-6500-I,1,1,1,1,1,1
FREP-6501-I,1,1,1,1,1,1
FREP-65014-N,1,1,1,1,1,1
FREP-65021-V,1,1,1,1,1,1
FREP-65033-C,1,1,1,1,1,1
FREP-65050-C,1,1,1,1,1,1
FREP-65052-V,1,1,1,1,1,1
FREP-65060-N,1,1,1,1,1,1
FREP-65089-V,1,1,1,1,1,1
FREP-65098-C,1,1,1,1,1,1
FREP-65105-V,1,1,1,1,1,1
FREP-65122-N,1,1,1,1,1,1
FREP-6513-I,1,1,1,1,1,1
FREP-6516-I,1,1,1,1,1,1
FREP-65165-N,1,1,1,1,1,1
FREP-65178-V,1,1,1,1,1,1
FREP-6518-I,1,1,1,1,1,1
FREP-65205-N,1,1,1,1,1,1
FREP-65206-N,1,1,1,1,1,1
FREP-6522-I,1,1,1,1,1,1
FREP-65226-C,1,1,1,1,1,1
FREP-6526-I,1,1,1,1,1,1
FREP-65262-N,1,1,1,1,1,1
FREP-65274-V,1,1,1,1,1,1
FREP-65305-N,1,1,1,1,1,1
FREP-65307-V,1,1,1,1,1,1
FREP-65310-N,1,1,1,1,1,1
FREP-65345-N,1,1,1,1,1,1
FREP-65365-V,1,1,1,1,1,1
FREP-65368-N,1,1,1,1,1,1
FREP-65384-C,1,1,1,1,1,1
FREP-65400-V,1,1,1,1,1,1
FREP-65439-V,1,1,1,1,1,1
FREP-65445-N,1,1,1,1,1,1
FREP-65477-C,1,1,1,1,1,1
FREP-65477-N,1,1,1,1,1,1
FREP-65484-N,1,1,1,1,1,1
FREP-65519-N,1,1,1,1,1,1
FREP-65569-V,1,1,1,1,1,1
FREP-65572-V,1,1,1,1,1,1
FREP-65628-V,1,1,1,1,1,1
FREP-65643-N,1,1,1,1,1,1
FREP-65695-V,1,1,1,1,1,1
FREP-65705-N,1,1,1,1,1,1
FREP-65708-N,1,1,1,1,1,1
FREP-65745-V,1,1,1,1,1,1
FREP-65747-V,1,1,1,1,1,1
FREP-65753-V,1,1,1,1,1,1
FREP-65777-V,1,1,1,1,1,1
FREP-65779-V,1,1,1,1,1,1
FREP-65796-V,1,1,1,1,1,1
FREP-6581-I,1,1,1,1,1,1
FREP-65867-V,1,1,1,1,1,1
FREP-65878-C,1,1,1,1,1,1
FREP-6588-I,1,1,1,1,1,1
FREP-65881-N,1,1,1,1,1,1
FREP-65882-N,1,1,1,1,1,1
FREP-65888-C,1,1,1,1,1,1
FREP-65889-N,1,1,1,1,1,1
FREP-65900-N,1,1,1,1,1,1
FREP-6593-I,1,1,1,1,1,1
FREP-65930-N,1,1,1,1,1,1
FREP-65938-V,1,1,1,1,1,1
FREP-65957-C,1,1,1,1,1,1
FREP-65965-C,1,1,1,1,1,1
FREP-66019-C,1,1,1,1,1,1
FREP-66057-N,1,1,1,1,1,1
FREP-66066-N,1,1,1,1,1,1
FREP-66077-N,1,1,1,1,1,1
FREP-66108-N,1,1,1,1,1,1
FREP-66143-C,1,1,1,1,1,1
FREP-66175-N,1,1,1,1,1,1
FREP-66178-N,1,1,1,1,1,1
FREP-6619-I,1,1,1,1,1,1
FREP-66196-N,1,1,1,1,1,1
FREP-66198-N,1,1,1,1,1,1
FREP-66223-N,1,1,1,1,1,1
FREP-66249-N,1,1,1,1,1,1
FREP-66252-C,1,1,1,1,1,1
FREP-66291-N,1,1,1,1,1,1
FREP-66299-C,1,1,1,1,1,1
FREP-66305-V,1,1,1,1,1,1
FREP-66311-V,1,1,1,1,1,1
FREP-66345-C,1,1,1,1,1,1
FREP-6635-I,1,1,1,1,1,1
FREP-66371-N,1,1,1,1,1,1
FREP-66371-V,1,1,1,1,1,1
FREP-66377-N,1,1,1,1,1,1
FREP-66386-V,1,1,1,1,1,1
FREP-66391-C,1,1,1,1,1,1
FREP-66401-V,1,1,1,1,1,1
FREP-66407-C,1,1,1,1,1,1
FREP-66411-C,1,1,1,1,1,1
FREP-66418-N,1,1,1,1,1,1
FREP-66436-V,1,1,1,1,1,1
FREP-66437-V,1,1,1,1,1,1
FREP-66454-V,1,1,1,1,1,1
FREP-66461-N,1,1,1,1,1,1
FREP-66465-N,1,1,1,1,1,1
FREP-66469-V,1,1,1,1,1,1
FREP-66481-V,1,1,1,1,1,1
FREP-66496-N,1,1,1,1,1,1
FREP-66519-C,1,1,1,1,1,1
FREP-66529-V,1,1,1,1,1,1
FREP-66535-C,1,1,1,1,1,1
FREP-66537-V,1,1,1,1,1,1
FREP-66542-C,1,1,1,1,1,1
FREP-6655-I,1,1,1,1,1,1
FREP-66571-V,1,1,1,1,1,1
FREP-66582-N,1,1,1,1,1,1
FREP-66602-V,1,1,1,1,1,1
FREP-66612-V,1,1,1,1,1,1
FREP-66624-N,1,1,1,1,1,1
FREP-66627-N,1,1,1,1,1,1
FREP-66633-N,1,1,1,1,1,1
FREP-66641-V,1,1,1,1,1,1
FREP-66679-C,1,1,1,1,1,1
FREP-66681-C,1,1,1,1,1,1
FREP-66689-C,1,1,1,1,1,1
FREP-66722-V,1,1,1,1,1,1
FREP-66727-V,1,1,1,1,1,1
FREP-66732-N,1,1,1,1,1,1
FREP-66754-C,1,1,1,1,1,1
FREP-66757-N,1,1,1,1,1,1
FREP-66781-C,1,1,1,1,1,1
FREP-66823-N,1,1,1,1,1,1
FREP-66825-N,1,1,1,1,1,1
FREP-66829-V,1,1,1,1,1,1
FREP-66836-V,1,1,1,1,1,1
FREP-66859-N,1,1,1,1,1,1
FREP-66862-N,1,1,1,1,1,1
FREP-66870-N,1,1,1,1,1,1
FREP-66915-V,1,1,1,1,1,1
FREP-66962-V,1,1,1,1,1,1
FREP-66967-V,1,1,1,1,1,1
FREP-66971-V,1,1,1,1,1,1
FREP-66985-V,1,1,1,1,1,1
FREP-66992-V,1,1,1,1,1,1
FREP-66996-C,1,1,1,1,1,1
FREP-66996-V,1,1,1,1,1,1
FREP-67019-C,1,1,1,1,1,1
FREP-67044-N,1,1,1,1,1,1
FREP-67052-V,1,1,1,1,1,1
FREP-67065-N,1,1,1,1,1,1
FREP-67076-N,1,1,1,1,1,1
FREP-67078-N,1,1,1,1,1,1
FREP-67078-V,1,1,1,1,1,1
FREP-67080-N,1,1,1,1,1,1
FREP-67083-N,1,1,1,1,1,1
FREP-67091-V,1,1,1,1,1,1
FREP-67104-C,1,1,1,1,1,1
FREP-67129-V,1,1,1,1,1,1
FREP-67130-V,1,1,1,1,1,1
FREP-67136-V,1,1,1,1,1,1
FREP-67141-V,1,1,1,1,1,1
FREP-67189-C,1,1,1,1,1,1
FREP-67191-N,1,1,1,1,1,1
FREP-67192-C,1,1,1,1,1,1
FREP-67193-C,1,1,1,1,1,1
FREP-67269-V,1,1,1,1,1,1
FREP-67277-V,1,1,1,1,1,1
FREP-6731-I,1,1,1,1,1,1
FREP-67332-C,1,1,1,1,1,1
FREP-67337-N,1,1,1,1,1,1
FREP-67348-C,1,1,1,1,1,1
FREP-67362-C,1,1,1,1,1,1
FREP-6737-I,1,1,1,1,1,1
FREP-67378-V,1,1,1,1,1,1
FREP-67384-C,1,1,1,1,1,1
FREP-67390-V,1,1,1,1,1,1
FREP-6745-I,1,1,1,1,1,1
FREP-67472-N,1,1,1,1,1,1
FREP-67482-N,1,1,1,1,1,1
FREP-67487-V,1,1,1,1,1,1
FREP-67555-C,1,1,1,1,1,1
FREP-67566-C,1,1,1,1,1,1
FREP-67573-C,1,1,1,1,1,1
FREP-67574-V,1,1,1,1,1,1
FREP-67584-N,1,1,1,1,1,1
FREP-67587-N,1,1,1,1,1,1
FREP-67588-V,1,1,1,1,1,1
FREP-67611-N,1,1,1,1,1,1
FREP-67636-V,1,1,1,1,1,1
FREP-67671-V,1,1,1,1,1,1
FREP-67689-V,1,1,1,1,1,1
FREP-67704-V,1,1,1,1,1,1
FREP-67706-V,1,1,1,1,1,1
FREP-67753-V,1,1,1,1,1,1
FREP-67761-V,1,1,1,1,1,1
FREP-67775-V,1,1,1,1,1,1
FREP-67779-V,1,1,1,1,1,1
FREP-67780-N,1,1,1,1,1,1
FREP-67788-C,1,1,1,1,1,1
FREP-67819-V,1,1,1,1,1,1
FREP-67838-C,1,1,1,1,1,1
FREP-67850-N,1,1,1,1,1,1
FREP-67853-V,1,1,1,1,1,1
FREP-67873-V,1,1,1,1,1,1
FREP-67884-V,1,1,1,1,1,1
FREP-67890-V,1,1,1,1,1,1
FREP-67915-C,1,1,1,1,1,1
FREP-67948-V,1,1,1,1,1,1
FREP-67955-V,1,1,1,1,1,1
FREP-67957-N,1,1,1,1,1,1
FREP-67963-N,1,1,1,1,1,1
FREP-67971-V,1,1,1,1,1,1
FREP-67977-V,1,1,1,1,1,1
FREP-67987-V,1,1,1,1,1,1
FREP-68006-N,1,1,1,1,1,1
FREP-68022-C,1,1,1,1,1,1
FREP-68045-C,1,1,1,1,1,1
FREP-68082-C,1,1,1,1,1,1
FREP-68083-N,1,1,1,1,1,1
FREP-68085-C,1,1,1,1,1,1
FREP-68111-N,1,1,1,1,1,1
FREP-68114-V,1,1,1,1,1,1
FREP-6812-I,1,1,1,1,1,1
FREP-68122-C,1,1,1,1,1,1
FREP-6814-I,1,1,1,1,1,1
FREP-6816-I,1,1,1,1,1,1
FREP-68160-C,1,1,1,1,1,1
FREP-6817-I,1,1,1,1,1,1
FREP-6818-I,1,1,1,1,1,1
FREP-68184-C,1,1,1,1,1,1
FREP-68189-V,1,1,1,1,1,1
FREP-68200-C,1,1,1,1,1,1
FREP-6821-I,1,1,1,1,1,1
FREP-68215-V,1,1,1,1,1,1
FREP-6822-I,1,1,1,1,1,1
FREP-68225-C,1,1,1,1,1,1
FREP-6823-I,1,1,1,1,1,1
FREP-68239-C,1,1,1,1,1,1
FREP-6824-I,1,1,1,1,1,1
FREP-6825-I,1,1,1,1,1,1
FREP-68252-N,1,1,1,1,1,1
FREP-68255-V,1,1,1,1,1,1
FREP-68260-N,1,1,1,1,1,1
FREP-68270-C,1,1,1,1,1,1
FREP-68297-C,1,1,1,1,1,1
FREP-6830-I,1,1,1,1,1,1
FREP-68307-N,1,1,1,1,1,1
FREP-68324-N,1,1,1,1,1,1
FREP-68336-N,1,1,1,1,1,1
FREP-68337-N,1,1,1,1,1,1
FREP-68340-V,1,1,1,1,1,1
FREP-68343-V,1,1,1,1,1,1
FREP-68350-C,1,1,1,1,1,1
FREP-68362-N,1,1,1,1,1,1
FREP-68365-N,1,1,1,1,1,1
FREP-68367-V,1,1,1,1,1,1
FREP-68375-C,1,1,1,1,1,1
FREP-68386-V,1,1,1,1,1,1
FREP-68419-V,1,1,1,1,1,1
FREP-68435-V,1,1,1,1,1,1
FREP-68437-C,1,1,1,1,1,1
FREP-68456-V,1,1,1,1,1,1
FREP-68513-N,1,1,1,1,1,1
FREP-68529-C,1,1,1,1,1,1
FREP-68532-V,1,1,1,1,1,1
FREP-6854-I,1,1,1,1,1,1
FREP-68566-N,1,1,1,1,1,1
FREP-68576-N,1,1,1,1,1,1
FREP-68579-N,1,1,1,1,1,1
FREP-68600-N,1,1,1,1,1,1
FREP-68608-C,1,1,1,1,1,1
FREP-68619-C,1,1,1,1,1,1
FREP-68637-C,1,1,1,1,1,1
FREP-68637-N,1,1,1,1,1,1
FREP-68639-N,1,1,1,1,1,1
FREP-68641-V,1,1,1,1,1,1
FREP-68644-N,1,1,1,1,1,1
FREP-68662-N,1,1,1,1,1,1
FREP-68664-N,1,1,1,1,1,1
FREP-68685-V,1,1,1,1,1,1
FREP-68691-C,1,1,1,1,1,1
FREP-6870-O,1,1,1,1,1,1
FREP-68725-V,1,1,1,1,1,1
FREP-68738-C,1,1,1,1,1,1
FREP-68741-V,1,1,1,1,1,1
FREP-68757-V,1,1,1,1,1,1
FREP-6879-I,1,1,1,1,1,1
FREP-6880-I,1,1,1,1,1,1
FREP-68803-C,1,1,1,1,1,1
FREP-68804-N,1,1,1,1,1,1
FREP-68809-N,1,1,1,1,1,1
FREP-68816-V,1,1,1,1,1,1
FREP-68844-V,1,1,1,1,1,1
FREP-68859-V,1,1,1,1,1,1
FREP-68866-N,1,1,1,1,1,1
FREP-68887-N,1,1,1,1,1,1
FREP-68905-N,1,1,1,1,1,1
FREP-68912-V,1,1,1,1,1,1
FREP-68938-V,1,1,1,1,1,1
FREP-68942-C,1,1,1,1,1,1
FREP-68960-N,1,1,1,1,1,1
FREP-68972-N,1,1,1,1,1,1
FREP-68987-C,1,1,1,1,1,1
FREP-69002-N,1,1,1,1,1,1
FREP-69009-N,1,1,1,1,1,1
FREP-69076-N,1,1,1,1,1,1
FREP-69084-N,1,1,1,1,1,1
FREP-69087-N,1,1,1,1,1,1
FREP-69096-C,1,1,1,1,1,1
FREP-69102-N,1,1,1,1,1,1
FREP-69129-N,1,1,1,1,1,1
FREP-6913-O,1,1,1,1,1,1
FREP-69134-C,1,1,1,1,1,1
FREP-69145-C,1,1,1,1,1,1
FREP-69156-N,1,1,1,1,1,1
FREP-69166-V,1,1,1,1,1,1
FREP-69173-C,1,1,1,1,1,1
FREP-69178-C,1,1,1,1,1,1
FREP-69179-C,1,1,1,1,1,1
FREP-69223-V,1,1,1,1,1,1
FREP-69234-V,1,1,1,1,1,1
FREP-6924-O,1,1,1,1,1,1
FREP-69272-N,1,1,1,1,1,1
FREP-69315-V,1,1,1,1,1,1
FREP-69318-V,1,1,1,1,1,1
FREP-69324-V,1,1,1,1,1,1
FREP-69332-V,1,1,1,1,1,1
FREP-69335-V,1,1,1,1,1,1
FREP-69336-N,1,1,1,1,1,1
FREP-69352-V,1,1,1,1,1,1
FREP-69361-V,1,1,1,1,1,1
FREP-69377-C,1,1,1,1,1,1
FREP-69387-V,1,1,1,1,1,1
FREP-69406-N,1,1,1,1,1,1
FREP-69415-N,1,1,1,1,1,1
FREP-69436-N,1,1,1,1,1,1
FREP-69440-N,1,1,1,1,1,1
FREP-69527-N,1,1,1,1,1,1
FREP-69546-C,1,1,1,1,1,1
FREP-69573-V,1,1,1,1,1,1
FREP-69574-N,1,1,1,1,1,1
FREP-69582-C,1,1,1,1,1,1
FREP-69600-C,1,1,1,1,1,1
FREP-69608-C,1,1,1,1,1,1
FREP-69615-C,1,1,1,1,1,1
FREP-6962-I,1,1,1,1,1,1
FREP-69639-C,1,1,1,1,1,1
FREP-69664-V,1,1,1,1,1,1
FREP-69670-N,1,1,1,1,1,1
FREP-69676-C,1,1,1,1,1,1
FREP-69678-C,1,1,1,1,1,1
FREP-69683-N,1,1,1,1,1,1
FREP-69687-V,1,1,1,1,1,1
FREP-69701-N,1,1,1,1,1,1
FREP-69704-N,1,1,1,1,1,1
FREP-69724-N,1,1,1,1,1,1
FREP-69773-V,1,1,1,1,1,1
FREP-69780-C,1,1,1,1,1,1
FREP-69781-C,1,1,1,1,1,1
FREP-69787-C,1,1,1,1,1,1
FREP-69812-N,1,1,1,1,1,1
FREP-69823-N,1,1,1,1,1,1
FREP-69881-N,1,1,1,1,1,1
FREP-69895-C,1,1,1,1,1,1
FREP-69901-V,1,1,1,1,1,1
FREP-69916-C,1,1,1,1,1,1
FREP-6993-O,1,1,1,1,1,1
FREP-69934-V,1,1,1,1,1,1
FREP-69955-N,1,1,1,1,1,1
FREP-6997-O,1,1,1,1,1,1
FREP-69978-N,1,1,1,1,1,1
FREP-70000-V,1,1,1,1,1,1
FREP-70002-V,1,1,1,1,1,1
FREP-70004-N,1,1,1,1,1,1
FREP-70032-N,1,1,1,1,1,1
FREP-70067-V,1,1,1,1,1,1
FREP-70076-N,1,1,1,1,1,1
FREP-70125-V,1,1,1,1,1,1
FREP-70153-N,1,1,1,1,1,1
FREP-70154-V,1,1,1,1,1,1
FREP-70155-N,1,1,1,1,1,1
FREP-70158-C,1,1,1,1,1,1
FREP-70181-C,1,1,1,1,1,1
FREP-70185-C,1,1,1,1,1,1
FREP-70185-V,1,1,1,1,1,1
FREP-70195-N,1,1,1,1,1,1
FREP-70211-C,1,1,1,1,1,1
FREP-70221-N,1,1,1,1,1,1
FREP-70265-C,1,1,1,1,1,1
FREP-70279-V,1,1,1,1,1,1
FREP-70311-N,1,1,1,1,1,1
FREP-70325-N,1,1,1,1,1,1
FREP-7033-I,1,1,1,1,1,1
FREP-70369-C,1,1,1,1,1,1
FREP-70372-N,1,1,1,1,1,1
FREP-70374-V,1,1,1,1,1,1
FREP-70394-N,1,1,1,1,1,1
FREP-70399-C,1,1,1,1,1,1
FREP-70403-N,1,1,1,1,1,1
FREP-70421-N,1,1,1,1,1,1
FREP-70422-N,1,1,1,1,1,1
FREP-70451-N,1,1,1,1,1,1
FREP-70464-V,1,1,1,1,1,1
FREP-70480-V,1,1,1,1,1,1
FREP-70485-N,1,1,1,1,1,1
FREP-70490-N,1,1,1,1,1,1
FREP-70490-V,1,1,1,1,1,1
FREP-70498-V,1,1,1,1,1,1
FREP-70511-N,1,1,1,1,1,1
FREP-70523-V,1,1,1,1,1,1
FREP-70524-V,1,1,1,1,1,1
FREP-70557-N,1,1,1,1,1,1
FREP-70574-N,1,1,1,1,1,1
FREP-70580-N,1,1,1,1,1,1
FREP-70581-N,1,1,1,1,1,1
FREP-70595-N,1,1,1,1,1,1
FREP-70601-V,1,1,1,1,1,1
FREP-70602-N,1,1,1,1,1,1
FREP-70610-N,1,1,1,1,1,1
FREP-70613-V,1,1,1,1,1,1
FREP-70662-N,1,1,1,1,1,1
FREP-70671-N,1,1,1,1,1,1
FREP-70674-C,1,1,1,1,1,1
FREP-70678-N,1,1,1,1,1,1
FREP-7071-O,1,1,1,1,1,1
FREP-70711-N,1,1,1,1,1,1
FREP-70723-V,1,1,1,1,1,1
FREP-70728-V,1,1,1,1,1,1
FREP-70733-C,1,1,1,1,1,1
FREP-70754-N,1,1,1,1,1,1
FREP-7076-O,1,1,1,1,1,1
FREP-70762-C,1,1,1,1,1,1
FREP-70763-V,1,1,1,1,1,1
FREP-70765-N,1,1,1,1,1,1
FREP-70791-N,1,1,1,1,1,1
FREP-70816-N,1,1,1,1,1,1
FREP-70820-V,1,1,1,1,1,1
FREP-70834-V,1,1,1,1,1,1
FREP-70839-V,1,1,1,1,1,1
FREP-70847-N,1,1,1,1,1,1
FREP-70861-V,1,1,1,1,1,1
FREP-70882-C,1,1,1,1,1,1
FREP-70885-V,1,1,1,1,1,1
FREP-70895-N,1,1,1,1,1,1
FREP-70906-N,1,1,1,1,1,1
FREP-70909-V,1,1,1,1,1,1
FREP-70912-N,1,1,1,1,1,1
FREP-70917-V,1,1,1,1,1,1
FREP-70918-C,1,1,1,1,1,1
FREP-70918-N,1,1,1,1,1,1
FREP-70931-C,1,1,1,1,1,1
FREP-70941-V,1,1,1,1,1,1
FREP-70951-N,1,1,1,1,1,1
FREP-7096-I,1,1,1,1,1,1
FREP-70964-V,1,1,1,1,1,1
FREP-70975-N,1,1,1,1,1,1
FREP-70978-N,1,1,1,1,1,1
FREP-70984-C,1,1,1,1,1,1
FREP-70985-N,1,1,1,1,1,1
FREP-70991-N,1,1,1,1,1,1
FREP-71003-N,1,1,1,1,1,1
FREP-71005-N,1,1,1,1,1,1
FREP-71005-V,1,1,1,1,1,1
FREP-71013-N,1,1,1,1,1,1
FREP-71015-N,1,1,1,1,1,1
FREP-71021-N,1,1,1,1,1,1
FREP-71057-C,1,1,1,1,1,1
FREP-7106-I,1,1,1,1,1,1
FREP-71069-V,1,1,1,1,1,1
FREP-71071-V,1,1,1,1,1,1
FREP-71072-V,1,1,1,1,1,1
FREP-7108-I,1,1,1,1,1,1
FREP-71081-V,1,1,1,1,1,1
FREP-71083-V,1,1,1,1,1,1
FREP-71085-V,1,1,1,1,1,1
FREP-71091-C,1,1,1,1,1,1
FREP-71100-V,1,1,1,1,1,1
FREP-71102-N,1,1,1,1,1,1
FREP-71104-N,1,1,1,1,1,1
FREP-71107-V,1,1,1,1,1,1
FREP-71118-N,1,1,1,1,1,1
FREP-71119-N,1,1,1,1,1,1
FREP-71127-N,1,1,1,1,1,1
FREP-71129-V,1,1,1,1,1,1
FREP-7113-I,1,1,1,1,1,1
FREP-71133-V,1,1,1,1,1,1
FREP-71141-C,1,1,1,1,1,1
FREP-71143-C,1,1,1,1,1,1
FREP-71144-V,1,1,1,1,1,1
FREP-71147-V,1,1,1,1,1,1
FREP-71149-V,1,1,1,1,1,1
FREP-7116-I,1,1,1,1,1,1
FREP-7117-I,1,1,1,1,1,1
FREP-71198-C,1,1,1,1,1,1
FREP-7120-I,1,1,1,1,1,1
FREP-71216-V,1,1,1,1,1,1
FREP-71217-V,1,1,1,1,1,1
FREP-7122-I,1,1,1,1,1,1
FREP-71234-C,1,1,1,1,1,1
FREP-71251-N,1,1,1,1,1,1
FREP-71251-V,1,1,1,1,1,1
FREP-71258-V,1,1,1,1,1,1
FREP-71273-C,1,1,1,1,1,1
FREP-71297-C,1,1,1,1,1,1
FREP-71311-C,1,1,1,1,1,1
FREP-7132-I,1,1,1,1,1,1
FREP-7133-I,1,1,1,1,1,1
FREP-71368-N,1,1,1,1,1,1
FREP-71373-N,1,1,1,1,1,1
FREP-71383-V,1,1,1,1,1,1
FREP-71397-V,1,1,1,1,1,1
FREP-71409-C,1,1,1,1,1,1
FREP-71409-V,1,1,1,1,1,1
FREP-7142-I,1,1,1,1,1,1
FREP-71422-V,1,1,1,1,1,1
FREP-71444-C,1,1,1,1,1,1
FREP-71451-C,1,1,1,1,1,1
FREP-71452-N,1,1,1,1,1,1
FREP-7146-I,1,1,1,1,1,1
FREP-71499-C,1,1,1,1,1,1
FREP-71507-V,1,1,1,1,1,1
FREP-71510-V,1,1,1,1,1,1
FREP-71539-V,1,1,1,1,1,1
FREP-71595-C,1,1,1,1,1,1
FREP-71606-V,1,1,1,1,1,1
FREP-71608-N,1,1,1,1,1,1
FREP-71647-V,1,1,1,1,1,1
FREP-71703-N,1,1,1,1,1,1
FREP-7171-O,1,1,1,1,1,1
FREP-71746-C,1,1,1,1,1,1
FREP-71764-V,1,1,1,1,1,1
FREP-71799-N,1,1,1,1,1,1
FREP-71801-N,1,1,1,1,1,1
FREP-71813-N,1,1,1,1,1,1
FREP-71815-V,1,1,1,1,1,1
FREP-7182-I,1,1,1,1,1,1
FREP-71823-V,1,1,1,1,1,1
FREP-7183-I,1,1,1,1,1,1
FREP-71836-V,1,1,1,1,1,1
FREP-71880-N,1,1,1,1,1,1
FREP-71891-N,1,1,1,1,1,1
FREP-71892-V,1,1,1,1,1,1
FREP-71915-V,1,1,1,1,1,1
FREP-71933-N,1,1,1,1,1,1
FREP-71937-N,1,1,1,1,1,1
FREP-71960-N,1,1,1,1,1,1
FREP-71962-V,1,1,1,1,1,1
FREP-71967-C,1,1,1,1,1,1
FREP-71974-N,1,1,1,1,1,1
FREP-72031-V,1,1,1,1,1,1
FREP-72045-V,1,1,1,1,1,1
FREP-72060-N,1,1,1,1,1,1
FREP-72069-V,1,1,1,1,1,1
FREP-72080-C,1,1,1,1,1,1
FREP-72085-C,1,1,1,1,1,1
FREP-72126-V,1,1,1,1,1,1
FREP-72134-C,1,1,1,1,1,1
FREP-72143-C,1,1,1,1,1,1
FREP-72153-C,1,1,1,1,1,1
FREP-72205-C,1,1,1,1,1,1
FREP-72208-N,1,1,1,1,1,1
FREP-72211-N,1,1,1,1,1,1
FREP-72218-V,1,1,1,1,1,1
FREP-72232-C,1,1,1,1,1,1
FREP-72236-V,1,1,1,1,1,1
FREP-72263-C,1,1,1,1,1,1
FREP-72268-C,1,1,1,1,1,1
FREP-72278-V,1,1,1,1,1,1
FREP-72323-C,1,1,1,1,1,1
FREP-72329-N,1,1,1,1,1,1
FREP-7235-I,1,1,1,1,1,1
FREP-72355-C,1,1,1,1,1,1
FREP-72405-C,1,1,1,1,1,1
FREP-72421-V,1,1,1,1,1,1
FREP-72432-V,1,1,1,1,1,1
FREP-72443-C,1,1,1,1,1,1
FREP-72451-C,1,1,1,1,1,1
FREP-72471-V,1,1,1,1,1,1
FREP-72491-N,1,1,1,1,1,1
FREP-72493-N,1,1,1,1,1,1
FREP-72516-C,1,1,1,1,1,1
FREP-72532-C,1,1,1,1,1,1
FREP-72549-V,1,1,1,1,1,1
FREP-72598-C,1,1,1,1,1,1
FREP-72672-V,1,1,1,1,1,1
FREP-72676-V,1,1,1,1,1,1
FREP-72724-C,1,1,1,1,1,1
FREP-72733-V,1,1,1,1,1,1
FREP-72739-V,1,1,1,1,1,1
FREP-72741-N,1,1,1,1,1,1
FREP-72757-C,1,1,1,1,1,1
FREP-7276-O,1,1,1,1,1,1
FREP-72760-C,1,1,1,1,1,1
FREP-72777-N,1,1,1,1,1,1
FREP-72791-V,1,1,1,1,1,1
FREP-72807-C,1,1,1,1,1,1
FREP-72811-V,1,1,1,1,1,1
FREP-72831-C,1,1,1,1,1,1
FREP-72848-C,1,1,1,1,1,1
FREP-72859-N,1,1,1,1,1,1
FREP-72883-C,1,1,1,1,1,1
FREP-72893-N,1,1,1,1,1,1
FREP-72895-C,1,1,1,1,1,1
FREP-72913-C,1,1,1,1,1,1
FREP-72918-C,1,1,1,1,1,1
FREP-72919-N,1,1,1,1,1,1
FREP-72938-C,1,1,1,1,1,1
FREP-72941-C,1,1,1,1,1,1
FREP-72951-C,1,1,1,1,1,1
FREP-72954-V,1,1,1,1,1,1
FREP-72964-N,1,1,1,1,1,1
FREP-72973-N,1,1,1,1,1,1
FREP-72976-N,1,1,1,1,1,1
FREP-72990-V,1,1,1,1,1,1
FREP-72993-N,1,1,1,1,1,1
FREP-72994-N,1,1,1,1,1,1
FREP-73017-N,1,1,1,1,1,1
FREP-73022-N,1,1,1,1,1,1
FREP-73035-N,1,1,1,1,1,1
FREP-73056-N,1,1,1,1,1,1
FREP-73057-N,1,1,1,1,1,1
FREP-73067-C,1,1,1,1,1,1
FREP-73116-N,1,1,1,1,1,1
FREP-73117-N,1,1,1,1,1,1
FREP-73126-V,1,1,1,1,1,1
FREP-73143-V,1,1,1,1,1,1
FREP-73144-V,1,1,1,1,1,1
FREP-73147-C,1,1,1,1,1,1
FREP-73147-V,1,1,1,1,1,1
FREP-73150-V,1,1,1,1,1,1
FREP-73155-V,1,1,1,1,1,1
FREP-73172-C,1,1,1,1,1,1
FREP-73176-N,1,1,1,1,1,1
FREP-73208-N,1,1,1,1,1,1
FREP-73212-N,1,1,1,1,1,1
